id,text,upos,xpos,feats,head,deprel,span,lemma,expanded
"(42, 43)",שמשפיעים,,,,,,"(179, 187)",,"[{'id': 42, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 43, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 43, 'text': 'משפיעים', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=HIFIL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act', 'head': 39, 'deprel': 'acl:relcl', 'lemma': 'השפיע'}]"
44,על,ADP,ADP,,46.0,case,"(188, 190)",על,
"(45, 46)",העלות,,,,,,"(191, 196)",,"[{'id': 45, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 46, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 46, 'text': 'עלות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 43, 'deprel': 'obl', 'lemma': 'עלות'}]"
"(47, 48)",הכוללת,,,,,,"(197, 203)",,"[{'id': 47, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 48, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 48, 'text': 'כוללת', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Sing', 'head': 46, 'deprel': 'amod', 'lemma': 'כוללת'}]"
1,בחירה,NOUN,NOUN,Gender=Fem|Number=Sing,10.0,nsubj,"(1, 6)",בחירה,
2,מחדש,ADV,ADV,HebSource=ConvUncertainHead,1.0,advmod,"(7, 11)",מחדש,
3,של,ADP,ADP,Case=Gen,4.0,case:gen,"(12, 14)",של,
4,תכן,NOUN,NOUN,Gender=Masc|Number=Sing,1.0,nmod,"(15, 18)",תכן,
5,אופטימלי,ADJ,ADJ,Gender=Masc|Number=Sing,4.0,amod,"(19, 27)",אופטימלי,
6,מתוך,ADP,ADP,,7.0,case,"(28, 32)",מתוך,
7,חזית,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,1.0,nmod,"(33, 37)",חזית,
"(8, 9)",הפארטו,,,,,,"(38, 44)",,"[{'id': 8, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 9, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 9, 'text': 'פארטו', 'upos': 'NOUN', 'xpos': 'NOUN', 'head': 7, 'deprel': 'compound:smixut', 'lemma': 'פארטו'}]"
10,משפרת,VERB,VERB,"Gender=Fem|HebBinyan=PIEL|Number=Sing|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(45, 50)",שיפר,
11,את,ADP,ADP,Case=Acc,12.0,case:acc,"(51, 53)",את,
12,תוצאות,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,10.0,obj,"(54, 60)",תוצאה,
"(13, 14)",האופטימיזציה,,,,,,"(61, 73)",,"[{'id': 13, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 14, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 14, 'text': 'אופטימיזציה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 12, 'deprel': 'compound:smixut', 'lemma': 'אופטימיזציה'}]"
"(15, 16)",הגולמיות,,,,,,"(74, 82)",,"[{'id': 15, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 16, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 16, 'text': 'גולמיות', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Plur', 'head': 12, 'deprel': 'amod', 'lemma': 'גולמי'}]"
"(17, 19)",ובכך,,,,,,"(83, 87)",,"[{'id': 17, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 20, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 18, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 19, 'deprel': 'case', 'lemma': 'ב'}, {'id': 19, 'text': 'כך', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Person=3|PronType=Dem', 'head': 20, 'deprel': 'obl', 'lemma': 'כך'}]"
20,מאפשרת,AUX,AUX,Gender=Fem|Number=Sing|VerbForm=Part|VerbType=Mod,21.0,aux,"(88, 94)",מאפשרת,
21,להתגבר,VERB,VERB,HebBinyan=HITPAEL|VerbForm=Inf,10.0,conj,"(95, 101)",התגבר,
22,על,ADP,ADP,,26.0,case,"(102, 104)",על,
"(23, 24)",האי,,,,,,"(105, 108)",,"[{'id': 23, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 26, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 24, 'text': 'אי', 'upos': 'ADV', 'xpos': 'ADV', 'feats': 'HebSource=ConvUncertainHead|Prefix=Yes', 'head': 26, 'deprel': 'compound:affix', 'lemma': 'אי'}]"
25,-,PUNCT,PUNCT,,26.0,punct,"(108, 109)",-,
26,קמירות,NOUN,NOUN,Gender=Fem|Number=Sing,21.0,obl,"(109, 115)",קמירה,
27,של,ADP,ADP,Case=Gen,29.0,case:gen,"(116, 118)",של,
"(28, 29)",הבעיה,,,,,,"(119, 124)",,"[{'id': 28, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 29, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 29, 'text': 'בעיה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 26, 'deprel': 'nmod:poss', 'lemma': 'בעיה'}]"
1,•,PUNCT,PUNCT,,6.0,punct,"(1, 2)",•,
2,אימוץ,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,6.0,nsubj,"(3, 8)",אימוץ,
3,גישת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,2.0,compound:smixut,"(9, 13)",גישה,
4,מיפוי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,3.0,compound:smixut,"(14, 19)",מיפוי,
5,תכונות,NOUN,NOUN,Gender=Fem|Number=Plur,4.0,compound:smixut,"(20, 26)",תכונה,
6,מאפשר,AUX,AUX,"Gender=Fem,Masc|Number=Sing|VerbForm=Part|VerbType=Mod",7.0,aux,"(27, 32)",מאפשר,
7,לבצע,VERB,VERB,HebBinyan=PIEL|VerbForm=Inf|Voice=Act,0.0,root,"(33, 37)",ביצע,
8,אופטימיזציה,NOUN,NOUN,Gender=Fem|Number=Sing,7.0,obj,"(38, 49)",אופטימיזציה,
9,בלתי,ADV,ADV,Prefix=Yes,10.0,compound:affix,"(50, 54)",בלתי,
10,תלויה,ADJ,ADJ,Gender=Fem|Number=Sing,8.0,amod,"(55, 60)",תלוי,
"(11, 12)",ברישות,,,,,,"(61, 67)",,"[{'id': 11, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 12, 'deprel': 'case', 'lemma': 'ב'}, {'id': 12, 'text': 'רישות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 10, 'deprel': 'advmod', 'lemma': 'רישות'}]"
"(13, 14)",ויעילה,,,,,,"(68, 74)",,"[{'id': 13, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 14, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 14, 'text': 'יעילה', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Sing', 'head': 10, 'deprel': 'conj', 'lemma': 'יעיל'}]"
"(15, 16)",מבחינה,,,,,,"(75, 81)",,"[{'id': 15, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 16, 'deprel': 'case', 'lemma': 'מ'}, {'id': 16, 'text': 'בחינה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 14, 'deprel': 'advmod', 'lemma': 'בחינה'}]"
17,חישובית,ADJ,ADJ,Gender=Fem|Number=Sing,16.0,amod,"(82, 89)",חישובי,
18,של,ADP,ADP,Case=Gen,19.0,case:gen,"(90, 92)",של,
19,מיקומי,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Plur,16.0,nmod,"(93, 99)",מיקומים,
20,עמודים,NOUN,NOUN,Gender=Masc|Number=Plur,19.0,compound:smixut,"(100, 106)",עמוד,
"(21, 23)",בקומה,,,,,,"(107, 112)",,"[{'id': 21, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 23, 'deprel': 'case', 'lemma': 'ב'}, {'id': 22, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 23, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 23, 'text': 'קומה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 19, 'deprel': 'nmod', 'lemma': 'קומה'}]"
24,של,ADP,ADP,Case=Gen,25.0,case:gen,"(113, 115)",של,
25,בניין,NOUN,NOUN,Gender=Masc|Number=Sing,23.0,nmod:poss,"(116, 121)",בניין,
1,ניתן,AUX,AUX,"Gender=Masc|Number=Sing|Person=1,2,3|VerbType=Mod",2.0,aux,"(1, 5)",ניתן,
2,לבטל,VERB,VERB,HebBinyan=PIEL|VerbForm=Inf|Voice=Act,0.0,root,"(6, 10)",ביטל,
3,את,ADP,ADP,Case=Acc,5.0,case:acc,"(11, 13)",את,
"(4, 5)",התלות,,,,,,"(14, 19)",,"[{'id': 4, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 5, 'text': 'תלות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 2, 'deprel': 'obj', 'lemma': 'תלות'}]"
"(6, 7)",בתכן,,,,,,"(20, 24)",,"[{'id': 6, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 7, 'deprel': 'case', 'lemma': 'ב'}, {'id': 7, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'nmod', 'lemma': 'תכן'}]"
"(8, 9)",הראשוני,,,,,,"(25, 32)",,"[{'id': 8, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 9, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 9, 'text': 'ראשוני', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 7, 'deprel': 'amod', 'lemma': 'ראשוני'}]"
"(10, 12)",ולהפחית,,,,,,"(33, 40)",,"[{'id': 10, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 12, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 11, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 12, 'deprel': 'case', 'lemma': 'ל'}, {'id': 12, 'text': 'הפחית', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'HebBinyan=HIFIL|VerbForm=Inf|Voice=Act', 'head': 2, 'deprel': 'conj', 'lemma': 'הפחית'}]"
13,את,ADP,ADP,Case=Acc,15.0,case:acc,"(41, 43)",את,
"(14, 15)",ההשפעה,,,,,,"(44, 50)",,"[{'id': 14, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 15, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 15, 'text': 'השפעה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 12, 'deprel': 'obj', 'lemma': 'השפעה'}]"
16,של,ADP,ADP,Case=Gen,20.0,case:gen,"(51, 53)",של,
"(17, 18)",האי,,,,,,"(54, 57)",,"[{'id': 17, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 20, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 18, 'text': 'אי', 'upos': 'ADV', 'xpos': 'ADV', 'feats': 'HebSource=ConvUncertainHead|Prefix=Yes', 'head': 20, 'deprel': 'compound:affix', 'lemma': 'אי'}]"
19,-,PUNCT,PUNCT,,20.0,punct,"(57, 58)",-,
20,קמירות,NOUN,NOUN,Gender=Fem|Number=Sing,15.0,nmod:poss,"(58, 64)",קמירה,
21,על,ADP,ADP,,23.0,case,"(65, 67)",על,
22,ידי,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Plur,21.0,fixed,"(68, 71)",יד,
23,שימוש,NOUN,NOUN,Gender=Masc|Number=Sing,12.0,obl,"(72, 77)",שימוש,
"(24, 25)",במספר,,,,,,"(78, 83)",,"[{'id': 24, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 26, 'deprel': 'case', 'lemma': 'ב'}, {'id': 25, 'text': 'מספר', 'upos': 'DET', 'xpos': 'DET', 'feats': 'Definite=Cons', 'head': 26, 'deprel': 'det', 'lemma': 'מספר'}]"
26,טכניקות,NOUN,NOUN,Gender=Fem|Number=Plur,23.0,nmod,"(84, 91)",טכניקה,
27,להימנעות,VERB,VERB,"Gender=Fem|HebBinyan=PAAL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act",26.0,acl,"(92, 100)",נמנע,
"(28, 29)",ממינימום,,,,,,"(101, 109)",,"[{'id': 28, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 29, 'deprel': 'case', 'lemma': 'מ'}, {'id': 29, 'text': 'מינימום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 27, 'deprel': 'obl', 'lemma': 'מינימום'}]"
30,מקומי,ADJ,ADJ,Gender=Masc|Number=Sing,29.0,amod,"(110, 115)",מקומי,
1,בעוד,ADP,ADP,,8.0,case,"(1, 5)",בעוד,
"(2, 5)",שבמחקר,,,,,,"(6, 12)",,"[{'id': 2, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 8, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 3, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 5, 'deprel': 'case', 'lemma': 'ב'}, {'id': 4, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 5, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 5, 'text': 'מחקר', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 8, 'deprel': 'obl', 'lemma': 'מחקר'}]"
"(6, 7)",הנוכחי,,,,,,"(13, 19)",,"[{'id': 6, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 7, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 7, 'text': 'נוכחי', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'amod', 'lemma': 'נוכחי'}]"
8,הוצג,VERB,VERB,Gender=Masc|HebBinyan=HUFAL|Number=Sing|Person=3|Tense=Past|Voice=Pass,22.0,obl,"(20, 24)",הוצג,
"(9, 10)",מיזעור,,,,,,"(25, 31)",,"[{'id': 9, 'text': 'מ', 'upos': 'ADP', 'xpos': 'ADP', 'head': 8, 'deprel': 'dep', 'lemma': 'מ'}, {'id': 10, 'text': 'יזעור', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 8, 'deprel': 'nsubj', 'lemma': 'יזעור'}]"
11,של,ADP,ADP,Case=Gen,13.0,case:gen,"(32, 34)",של,
"(12, 13)",ההיענות,,,,,,"(35, 42)",,"[{'id': 12, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 13, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 13, 'text': 'היענות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 10, 'deprel': 'nmod:poss', 'lemma': 'היענות'}]"
14,עבור,ADP,ADP,,16.0,case,"(43, 47)",עבור,
15,מספר,DET,DET,Definite=Cons,16.0,det,"(48, 52)",מספר,
16,נתון,NOUN,NOUN,Gender=Masc|Number=Sing,10.0,nmod,"(53, 57)",נתון,
17,של,ADP,ADP,Case=Gen,18.0,case:gen,"(58, 60)",של,
18,עמודים,NOUN,NOUN,Gender=Masc|Number=Plur,16.0,nmod:poss,"(61, 67)",עמוד,
19,",",PUNCT,PUNCT,,22.0,punct,"(67, 68)",",",
"(20, 21)",הניסוח,,,,,,"(69, 75)",,"[{'id': 20, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 21, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 21, 'text': 'ניסוח', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 22, 'deprel': 'nsubj', 'lemma': 'ניסוח'}]"
22,ניתן,VERB,VERB,Gender=Masc|HebBinyan=NIFAL|Number=Sing|Person=3|Tense=Past|Voice=Mid,0.0,root,"(76, 80)",ניתן,
"(23, 24)",בקלות,,,,,,"(81, 86)",,"[{'id': 23, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 24, 'deprel': 'case', 'lemma': 'ב'}, {'id': 24, 'text': 'קלות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 22, 'deprel': 'obl', 'lemma': 'קלות'}]"
"(25, 26)",להרחבה,,,,,,"(87, 93)",,"[{'id': 25, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 26, 'deprel': 'case', 'lemma': 'ל'}, {'id': 26, 'text': 'הרחבה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Sing', 'head': 22, 'deprel': 'obl', 'lemma': 'הרחבה'}]"
27,כך,ADV,ADV,,22.0,advmod,"(94, 96)",כך,
"(28, 29)",שימוזער,,,,,,"(97, 104)",,"[{'id': 28, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 29, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 29, 'text': 'ימוזער', 'upos': 'VERB', 'xpos': 'VERB', 'feats': 'Gender=Masc|HebBinyan=PUAL|Number=Sing|Person=3|Tense=Fut|Voice=Pass', 'head': 27, 'deprel': 'fixed', 'lemma': 'מוזער'}]"
30,נפח,NOUN,NOUN,Definite=Cons|Gender=Masc|Number=Sing,29.0,nsubj,"(105, 108)",נפח,
"(31, 32)",הבטון,,,,,,"(109, 114)",,"[{'id': 31, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 32, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 32, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 30, 'deprel': 'compound:smixut', 'lemma': 'בטון'}]"
33,של,ADP,ADP,Case=Gen,34.0,case:gen,"(115, 117)",של,
34,תקרה,NOUN,NOUN,Gender=Fem|Number=Sing,30.0,nmod:poss,"(118, 122)",תקרה,
35,בהתחשב,VERB,VERB,VerbForm=Inf,38.0,case,"(123, 129)",התחשב,
"(36, 38)",בדרישות,,,,,,"(130, 137)",,"[{'id': 36, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 35, 'deprel': 'fixed', 'lemma': 'ב'}, {'id': 37, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 38, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 38, 'text': 'דרישות', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Fem|Number=Plur', 'head': 29, 'deprel': 'obl', 'lemma': 'דרישה'}]"
"(39, 40)",התכן,,,,,,"(138, 142)",,"[{'id': 39, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 40, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 40, 'text': 'תכן', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 38, 'deprel': 'compound:smixut', 'lemma': 'תכן'}]"
"(41, 42)",העיקריות,,,,,,"(143, 151)",,"[{'id': 41, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 42, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 42, 'text': 'עיקריות', 'upos': 'ADJ', 'xpos': 'ADJ', 'feats': 'Gender=Fem|Number=Plur', 'head': 38, 'deprel': 'amod', 'lemma': 'עיקרי'}]"
"(43, 44)",במצבי,,,,,,"(152, 157)",,"[{'id': 43, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 44, 'deprel': 'case', 'lemma': 'ב'}, {'id': 44, 'text': 'מצבי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Plur', 'head': 38, 'deprel': 'nmod', 'lemma': 'מצב'}]"
45,שירות,NOUN,NOUN,Gender=Masc|Number=Sing,44.0,compound:smixut,"(158, 163)",שירות,
"(46, 48)",והרס,,,,,,"(164, 168)",,"[{'id': 46, 'text': 'ו', 'upos': 'CCONJ', 'xpos': 'CCONJ', 'head': 48, 'deprel': 'cc', 'lemma': 'ו'}, {'id': 47, 'text': 'ה', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'PronType=Art', 'head': 45, 'deprel': 'conj', 'lemma': 'ה'}, {'id': 48, 'text': 'רס', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 45, 'deprel': 'conj', 'lemma': 'רס'}]"
1,תוצאות,NOUN,NOUN,Gender=Fem|Number=Plur,3.0,nsubj,"(1, 7)",תוצאה,
2,ראשוניות,ADJ,ADJ,Gender=Fem|Number=Plur,1.0,amod,"(8, 16)",ראשוני,
3,מראות,VERB,VERB,"Gender=Fem|HebBinyan=HIFIL|Number=Plur|Person=1,2,3|VerbForm=Part|Voice=Act",0.0,root,"(17, 22)",הראה,
"(4, 5)",ששינויים,,,,,,"(23, 31)",,"[{'id': 4, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 10, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 5, 'text': 'שינויים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 10, 'deprel': 'nsubj', 'lemma': 'שינוי'}]"
6,קלים,ADJ,ADJ,Gender=Masc|Number=Plur,5.0,amod,"(32, 36)",קל,
"(7, 8)",במיקום,,,,,,"(37, 43)",,"[{'id': 7, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 8, 'deprel': 'case', 'lemma': 'ב'}, {'id': 8, 'text': 'מיקום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 5, 'deprel': 'nmod', 'lemma': 'מיקום'}]"
9,עמוד,NOUN,NOUN,Gender=Masc|Number=Sing,8.0,compound:smixut,"(44, 48)",עמוד,
10,עשויים,AUX,AUX,"Gender=Masc|Number=Plur|Person=1,2,3|VerbType=Mod",11.0,aux,"(49, 55)",עשוי,
11,להוביל,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,3.0,ccomp,"(56, 62)",הוביל,
"(12, 15)",להפחתה,,,,,,"(63, 69)",,"[{'id': 12, 'text': 'ל', 'upos': 'ADP', 'xpos': 'ADP', 'head': 13, 'deprel': 'case', 'lemma': 'ל'}, {'id': 13, 'text': 'הפחה_', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Def|Gender=Fem|Number=Sing', 'head': 11, 'deprel': 'obl', 'lemma': 'הפחה'}, {'id': 14, 'text': '_של_', 'upos': 'ADP', 'xpos': 'ADP', 'head': 15, 'deprel': 'case:gen', 'lemma': 'של'}, {'id': 15, 'text': '_היא', 'upos': 'PRON', 'xpos': 'PRON', 'feats': 'Case=Gen|Gender=Fem|Number=Sing|Person=3|PronType=Prs', 'head': 13, 'deprel': 'nmod:poss', 'lemma': 'הוא'}]"
16,של,ADP,ADP,Case=Gen,18.0,case:gen,"(70, 72)",של,
17,10,NUM,NUM,,18.0,nummod,"(73, 75)",10,
18,%,NOUN,NOUN,"Gender=Masc|Number=Plur,Sing",13.0,nmod:poss,"(75, 76)",%,
19,-,PUNCT,PUNCT,,18.0,punct,"(77, 78)",-,
20,15,NUM,NUM,,21.0,nummod,"(79, 81)",15,
21,%,NOUN,NOUN,"Gender=Masc|HebSource=ConvUncertainHead|Number=Plur,Sing",18.0,nmod,"(81, 82)",%,
"(22, 24)",בעובי,,,,,,"(83, 88)",,"[{'id': 22, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 24, 'deprel': 'case', 'lemma': 'ב'}, {'id': 23, 'text': 'ה_', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 24, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 24, 'text': 'עובי', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 18, 'deprel': 'nmod', 'lemma': 'עובי'}]"
25,תקרת,NOUN,NOUN,Definite=Cons|Gender=Fem|Number=Sing,24.0,compound:smixut,"(89, 93)",תקרה,
"(26, 27)",הבטון,,,,,,"(94, 99)",,"[{'id': 26, 'text': 'ה', 'upos': 'DET', 'xpos': 'DET', 'feats': 'PronType=Art', 'head': 27, 'deprel': 'det:def', 'lemma': 'ה'}, {'id': 27, 'text': 'בטון', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Sing', 'head': 25, 'deprel': 'compound:smixut', 'lemma': 'בטון'}]"
28,בעוד,ADP,ADP,,36.0,case,"(100, 104)",בעוד,
"(29, 30)",ששינויים,,,,,,"(105, 113)",,"[{'id': 29, 'text': 'ש', 'upos': 'SCONJ', 'xpos': 'SCONJ', 'head': 36, 'deprel': 'mark', 'lemma': 'ש'}, {'id': 30, 'text': 'שינויים', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Gender=Masc|Number=Plur', 'head': 36, 'deprel': 'nsubj', 'lemma': 'שינוי'}]"
31,משמעותיים,ADJ,ADJ,Gender=Masc|Number=Plur,30.0,amod,"(114, 123)",משמעותי,
32,יותר,ADV,ADV,,31.0,advmod,"(124, 128)",יותר,
"(33, 34)",במיקום,,,,,,"(129, 135)",,"[{'id': 33, 'text': 'ב', 'upos': 'ADP', 'xpos': 'ADP', 'head': 34, 'deprel': 'case', 'lemma': 'ב'}, {'id': 34, 'text': 'מיקום', 'upos': 'NOUN', 'xpos': 'NOUN', 'feats': 'Definite=Cons|Gender=Masc|Number=Sing', 'head': 30, 'deprel': 'nmod', 'lemma': 'מיקום'}]"
35,עמודים,NOUN,NOUN,Gender=Masc|Number=Plur,34.0,compound:smixut,"(136, 142)",עמוד,
36,יכולים,AUX,AUX,"Gender=Masc|Number=Plur|Person=1,2,3|VerbForm=Part|VerbType=Mod",37.0,aux,"(143, 149)",יכול,
37,להניב,VERB,VERB,HebBinyan=HIFIL|VerbForm=Inf|Voice=Act,10.0,obl,"(150, 155)",הניב,
